MTime;Miner;Message;BlockNr;Hash
10-25-20:07:15.031;miner2;🔨 mined potential block                 ;13427;872b63…78cb1f
10-25-20:07:15.245;miner8;🔨 mined potential block                 ;13428;4e6bd3…88c9b4
10-25-20:07:23.052;miner3;🔨 mined potential block                 ;13429;6ef2e8…2027bb
10-25-20:07:26.044;miner7;🔨 mined potential block                 ;13430;df7f4d…fa5970
10-25-20:07:32.057;miner6;🔨 mined potential block                 ;13431;be8820…85b3a8
10-25-20:07:34.557;miner8;🔨 mined potential block                 ;13432;370b4b…09992d
10-25-20:07:38.481;miner6;🔨 mined potential block                 ;13433;a1b0bf…64646a
10-25-20:07:44.039;miner10;🔨 mined potential block                 ;13434;a47259…40ccca
10-25-20:08:34.648;miner1;🔨 mined potential block                 ;13435;5e68d1…2c9c52
10-25-20:08:35.039;miner2;🔨 mined potential block                 ;13436;e79298…18ca0b
10-25-20:08:57.459;miner9;🔨 mined potential block                 ;13437;369cc6…20e093
10-25-20:09:07.438;miner8;🔨 mined potential block                 ;13438;172fc0…27ae7b
10-25-20:09:43.622;miner9;🔨 mined potential block                 ;13439;bfd7eb…035f8e
10-25-20:09:46.453;miner2;🔨 mined potential block                 ;13440;7a1f92…dbcf63
10-25-20:10:31.926;miner3;🔨 mined potential block                 ;13441;ac980f…56115a
10-25-20:10:52.950;miner5;🔨 mined potential block                 ;13442;fa2ed8…6a6c05
10-25-20:10:53.453;miner10;🔨 mined potential block                 ;13443;7ac82b…2e6a21
10-25-20:11:07.364;miner10;🔨 mined potential block                 ;13444;889a90…a5f52e
10-25-20:11:08.846;miner9;🔨 mined potential block                 ;13445;a9d3a4…603a94
10-25-20:11:25.344;miner2;🔨 mined potential block                 ;13446;86c8a6…ede867
10-25-20:12:00.414;miner8;🔨 mined potential block                 ;13447;d32100…532def
10-25-20:12:09.730;miner5;🔨 mined potential block                 ;13448;e788b6…2a3af4
10-25-20:12:33.449;miner6;🔨 mined potential block                 ;13449;5ffc28…6a837a
10-25-20:12:55.116;miner9;🔨 mined potential block                 ;13450;3f101f…b7f5ec
10-25-20:13:02.381;miner2;🔨 mined potential block                 ;13451;710702…5a034d
10-25-20:13:06.634;miner9;🔨 mined potential block                 ;13452;0a6b34…931c3c
10-25-20:13:16.213;miner9;🔨 mined potential block                 ;13453;cac8a3…dc5ae9
10-25-20:13:23.522;miner1;🔨 mined potential block                 ;13454;cd7f8a…c34d23
10-25-20:13:26.563;miner7;🔨 mined potential block                 ;13455;ec13ff…a72933
10-25-20:13:33.313;miner7;🔨 mined potential block                 ;13456;850874…5a3bb0
10-25-20:14:01.033;miner8;🔨 mined potential block                 ;13457;d22500…4be178
10-25-20:14:27.041;miner7;🔨 mined potential block                 ;13458;3a28c1…a9409d
10-25-20:14:45.306;miner7;🔨 mined potential block                 ;13459;195844…cd6bf7
10-25-20:14:50.340;miner9;🔨 mined potential block                 ;13460;227edc…6c7ce4
10-25-20:15:20.849;miner1;🔨 mined potential block                 ;13461;2923e5…2e65d8
10-25-20:15:27.456;miner5;🔨 mined potential block                 ;13462;3c71fc…317721
10-25-20:15:34.214;miner7;🔨 mined potential block                 ;13463;b01ad2…72a20e
10-25-20:15:46.554;miner9;🔨 mined potential block                 ;13464;94ec65…a60cab
10-25-20:16:10.506;miner5;🔨 mined potential block                 ;13465;ef8261…6805fb
10-25-20:16:12.917;miner3;🔨 mined potential block                 ;13466;512bd7…96dfbe
10-25-20:16:25.663;miner8;🔨 mined potential block                 ;13467;3fb2d3…1d40fe
10-25-20:16:25.936;miner2;🔨 mined potential block                 ;13468;dc9281…5e5205
10-25-20:17:05.356;miner10;🔨 mined potential block                 ;13469;a7639c…9bf951
10-25-20:17:08.752;miner6;🔨 mined potential block                 ;13470;cc47a6…1f9f9e
10-25-20:17:09.915;miner9;🔨 mined potential block                 ;13471;c1c42b…bc0114
10-25-20:17:20.230;miner1;🔨 mined potential block                 ;13472;d853f0…df1674
10-25-20:17:23.677;miner3;🔨 mined potential block                 ;13473;4234a6…b071d8
10-25-20:17:56.170;miner7;🔨 mined potential block                 ;13474;13a460…46ec42
10-25-20:17:57.186;miner1;🔨 mined potential block                 ;13475;af99cf…8c6539
10-25-20:18:11.609;miner7;🔨 mined potential block                 ;13476;fddb95…75cd40
10-25-20:18:17.917;miner7;🔨 mined potential block                 ;13477;c5f3a2…d26e52
10-25-20:18:23.756;miner4;🔨 mined potential block                 ;13478;2a2920…ca01a3
10-25-20:18:28.035;miner8;🔨 mined potential block                 ;13479;430297…5eefb3
10-25-20:18:34.509;miner6;🔨 mined potential block                 ;13480;1a398e…055a09
10-25-20:19:22.644;miner8;🔨 mined potential block                 ;13481;356462…fc1696
10-25-20:19:39.721;miner9;🔨 mined potential block                 ;13482;0f6840…7b451e
10-25-20:19:41.863;miner4;🔨 mined potential block                 ;13483;445ae3…9943a5
10-25-20:19:42.065;miner9;🔨 mined potential block                 ;13484;fc1da7…cf0ad2
10-25-20:19:45.844;miner10;🔨 mined potential block                 ;13485;078874…05e597
10-25-20:19:48.536;miner3;🔨 mined potential block                 ;13486;92c5fe…a7d0d3
10-25-20:20:01.907;miner7;🔨 mined potential block                 ;13487;367ed1…fe187f
10-25-20:20:04.004;miner6;🔨 mined potential block                 ;13488;b94104…3b76ab
10-25-20:20:04.304;miner1;🔨 mined potential block                 ;13489;37c6e9…4e91f3
10-25-20:20:37.769;miner5;🔨 mined potential block                 ;13490;c815a7…fc33a1
10-25-20:20:39.869;miner6;🔨 mined potential block                 ;13491;526781…4f4c00
10-25-20:20:40.908;miner5;🔨 mined potential block                 ;13492;69b345…631248
10-25-20:20:41.614;miner5;🔨 mined potential block                 ;13493;bf5e4c…96ef07
10-25-20:20:48.822;miner2;🔨 mined potential block                 ;13494;7f7e56…df09c1
10-25-20:20:55.244;miner2;🔨 mined potential block                 ;13495;5381e9…e1f4c9
10-25-20:20:56.735;miner3;🔨 mined potential block                 ;13496;fcf1e4…c822e5
10-25-20:21:24.740;miner4;🔨 mined potential block                 ;13497;ea7254…ed26b2
10-25-20:21:26.343;miner1;🔨 mined potential block                 ;13498;e273be…bd1496
10-25-20:21:32.537;miner9;🔨 mined potential block                 ;13499;e41273…7b7ced
10-25-20:21:38.254;miner2;🔨 mined potential block                 ;13500;c46599…11c379
10-25-20:21:51.617;miner1;🔨 mined potential block                 ;13501;93a653…377048
10-25-20:21:56.120;miner10;🔨 mined potential block                 ;13502;18ee8a…9d9018
10-25-20:21:59.270;miner7;🔨 mined potential block                 ;13503;a1a5f9…6f1f14
10-25-20:22:22.057;miner2;🔨 mined potential block                 ;13504;339f20…bd0d6c
10-25-20:22:22.945;miner1;🔨 mined potential block                 ;13505;82eb19…1a30ae
10-25-20:22:23.313;miner2;🔨 mined potential block                 ;13506;7e97b3…c84fd1
10-25-20:22:36.414;miner7;🔨 mined potential block                 ;13507;b0d4e8…cf8215
10-25-20:22:46.379;miner9;🔨 mined potential block                 ;13508;edf3a8…07644f
10-25-20:22:50.577;miner5;🔨 mined potential block                 ;13509;ddc1f5…64aaa1
10-25-20:23:06.220;miner10;🔨 mined potential block                 ;13510;dd39a7…3059b9
10-25-20:23:18.219;miner9;🔨 mined potential block                 ;13511;f240f6…f6fa75
10-25-20:23:50.990;miner10;🔨 mined potential block                 ;13512;5f0cd6…12d3b9
10-25-20:24:18.867;miner8;🔨 mined potential block                 ;13513;c9f9a6…6e6636
10-25-20:24:31.983;miner1;🔨 mined potential block                 ;13514;553f67…b09b43
10-25-20:24:35.763;miner4;🔨 mined potential block                 ;13515;28f28e…e3e873
10-25-20:24:38.725;miner6;🔨 mined potential block                 ;13516;7bef75…cec16f
10-25-20:25:46.115;miner8;🔨 mined potential block                 ;13517;b55171…9b7fc9
10-25-20:25:51.354;miner3;🔨 mined potential block                 ;13518;80c126…02c6ec
10-25-20:25:52.547;miner6;🔨 mined potential block                 ;13519;947197…e7a314
10-25-20:25:54.720;miner1;🔨 mined potential block                 ;13520;bbb7dd…6face8
10-25-20:26:03.304;miner7;🔨 mined potential block                 ;13521;22288d…4fb454
10-25-20:26:14.270;miner6;🔨 mined potential block                 ;13522;f70e45…f30429
10-25-20:26:25.352;miner6;🔨 mined potential block                 ;13523;bf1c24…b58efa
10-25-20:26:27.169;miner3;🔨 mined potential block                 ;13524;862112…5f2f57
10-25-20:26:27.804;miner5;🔨 mined potential block                 ;13525;d24934…dd838c
10-25-20:26:31.114;miner7;🔨 mined potential block                 ;13526;47613c…db1c85
10-25-20:26:35.482;miner7;🔨 mined potential block                 ;13527;582064…c7cca4
10-25-20:26:41.482;miner2;🔨 mined potential block                 ;13528;9810a3…92b8b3
10-25-20:27:19.915;miner2;🔨 mined potential block                 ;13529;e1de81…d0f00c
10-25-20:27:23.426;miner6;🔨 mined potential block                 ;13530;73c646…0f3736
10-25-20:27:24.316;miner6;🔨 mined potential block                 ;13531;e468a7…ca88e5
10-25-20:27:27.565;miner5;🔨 mined potential block                 ;13532;ab4535…7320a1
10-25-20:27:31.621;miner1;🔨 mined potential block                 ;13533;68a6a5…fd1cc6
10-25-20:27:43.478;miner8;🔨 mined potential block                 ;13534;a741d7…7def25
10-25-20:28:31.343;miner5;🔨 mined potential block                 ;13535;3495e7…150eea
10-25-20:29:11.750;miner6;🔨 mined potential block                 ;13536;1a5f0b…d91af4
10-25-20:29:13.277;miner6;🔨 mined potential block                 ;13537;a64742…ce592e
10-25-20:29:44.163;miner7;🔨 mined potential block                 ;13538;cb7720…ff20eb
10-25-20:29:49.430;miner2;🔨 mined potential block                 ;13539;118088…92a182
10-25-20:30:14.930;miner1;🔨 mined potential block                 ;13540;e9548f…e69b8a
10-25-20:30:25.359;miner1;🔨 mined potential block                 ;13541;7d614c…1c78b1
10-25-20:30:26.752;miner10;🔨 mined potential block                 ;13542;24c1aa…2358e8
10-25-20:30:51.667;miner1;🔨 mined potential block                 ;13543;66ec63…e228de
10-25-20:30:52.457;miner7;🔨 mined potential block                 ;13544;cd7bed…3ea2cf
10-25-20:30:57.360;miner4;🔨 mined potential block                 ;13545;b408de…ad9b17
10-25-20:31:13.728;miner7;🔨 mined potential block                 ;13546;4f6fa5…2323bd
10-25-20:31:38.228;miner2;🔨 mined potential block                 ;13547;0c2e6d…ff09f8
10-25-20:32:30.668;miner10;🔨 mined potential block                 ;13548;7051e6…bc8923
10-25-20:32:57.420;miner1;🔨 mined potential block                 ;13549;75c264…3ede57
10-25-20:33:22.417;miner1;🔨 mined potential block                 ;13550;41dc17…e5b070
10-25-20:33:53.243;miner3;🔨 mined potential block                 ;13551;357a71…72ef65
10-25-20:34:20.952;miner9;🔨 mined potential block                 ;13552;01c3ff…c3e253
10-25-20:34:30.145;miner3;🔨 mined potential block                 ;13553;72d227…e32f82
10-25-20:34:30.537;miner10;🔨 mined potential block                 ;13554;a90ce8…3a4d6b
10-25-20:34:35.846;miner1;🔨 mined potential block                 ;13555;8c7859…207c74
10-25-20:34:56.210;miner4;🔨 mined potential block                 ;13556;5bc295…5ba889
10-25-20:34:57.467;miner10;🔨 mined potential block                 ;13557;a2ab99…7be0e4
10-25-20:35:20.428;miner5;🔨 mined potential block                 ;13558;3af9eb…bd16aa
10-25-20:35:24.717;miner6;🔨 mined potential block                 ;13559;94bbde…e55b68
10-25-20:35:42.650;miner8;🔨 mined potential block                 ;13560;9b0b46…47395d
10-25-20:36:18.609;miner3;🔨 mined potential block                 ;13561;c42e48…04d7b0
10-25-20:36:27.737;miner3;🔨 mined potential block                 ;13562;0aa3dd…932d80
10-25-20:36:46.730;miner2;🔨 mined potential block                 ;13563;896565…24ed73
10-25-20:36:57.904;miner7;🔨 mined potential block                 ;13564;528119…6802ef
10-25-20:37:25.433;miner7;🔨 mined potential block                 ;13565;d401d6…8fe86f
10-25-20:37:30.304;miner7;🔨 mined potential block                 ;13566;272e44…881d5a
10-25-20:37:36.325;miner2;🔨 mined potential block                 ;13567;dc78dd…e687e1
10-25-20:37:54.865;miner9;🔨 mined potential block                 ;13568;661014…376052
10-25-20:38:45.714;miner1;🔨 mined potential block                 ;13569;e82714…0ce4fc
10-25-20:39:13.750;miner9;🔨 mined potential block                 ;13570;a9b5d5…0c24f4
10-25-20:39:30.559;miner4;🔨 mined potential block                 ;13571;763f48…8e0efe
10-25-20:40:00.670;miner2;🔨 mined potential block                 ;13572;a1574b…c03d18
10-25-20:40:03.912;miner4;🔨 mined potential block                 ;13573;e33a82…25e0bc
10-25-20:40:17.253;miner1;🔨 mined potential block                 ;13574;9f2424…94e7b1
10-25-20:40:29.981;miner1;🔨 mined potential block                 ;13575;341931…df5345
10-25-20:40:34.428;miner6;🔨 mined potential block                 ;13576;34f9b8…0fb833
10-25-20:40:36.112;miner2;🔨 mined potential block                 ;13577;20d759…cbf79a
10-25-20:40:36.233;miner1;🔨 mined potential block                 ;13578;dd6485…64329d
10-25-20:40:40.453;miner7;🔨 mined potential block                 ;13579;f25a7b…93a1b0
10-25-20:41:04.955;miner7;🔨 mined potential block                 ;13580;1f40f4…7fc12c
10-25-20:41:25.944;miner10;🔨 mined potential block                 ;13581;1b5cbc…c50d65
10-25-20:41:59.284;miner7;🔨 mined potential block                 ;13582;a58114…e0ab22
10-25-20:42:03.044;miner5;🔨 mined potential block                 ;13583;92a5bb…0413ab
10-25-20:42:07.638;miner7;🔨 mined potential block                 ;13584;38b745…969449
10-25-20:42:08.939;miner10;🔨 mined potential block                 ;13585;5c0452…fbcb3a
10-25-20:42:16.183;miner10;🔨 mined potential block                 ;13586;68b562…c75275
10-25-20:42:28.707;miner5;🔨 mined potential block                 ;13587;508574…41bf89
10-25-20:42:42.450;miner9;🔨 mined potential block                 ;13588;274ee8…a68fe0
10-25-20:42:43.867;miner8;🔨 mined potential block                 ;13589;db6b33…354125
10-25-20:42:54.637;miner4;🔨 mined potential block                 ;13590;3e9479…88daa8
10-25-20:43:04.738;miner3;🔨 mined potential block                 ;13591;7892be…3397d9
10-25-20:43:14.029;miner10;🔨 mined potential block                 ;13592;f84f47…e4c1d4
10-25-20:43:18.652;miner10;🔨 mined potential block                 ;13593;2d11b5…515123
10-25-20:43:27.018;miner5;🔨 mined potential block                 ;13594;6f88cf…d2faa1
10-25-20:43:35.758;miner7;🔨 mined potential block                 ;13595;b06d93…39a4bb
10-25-20:44:22.252;miner6;🔨 mined potential block                 ;13596;63796f…24c063
10-25-20:44:29.146;miner8;🔨 mined potential block                 ;13597;5adce9…fecf6f
10-25-20:44:47.309;miner4;🔨 mined potential block                 ;13598;5f7966…2d8402
10-25-20:45:13.750;miner5;🔨 mined potential block                 ;13599;7d1a6a…01d10f
10-25-20:45:17.611;miner7;🔨 mined potential block                 ;13600;3dd656…321500
10-25-20:45:33.337;miner2;🔨 mined potential block                 ;13601;781084…0bd901
10-25-20:45:37.433;miner6;🔨 mined potential block                 ;13602;459de6…0186be
10-25-20:45:58.323;miner3;🔨 mined potential block                 ;13603;694fa5…687198
10-25-20:46:02.821;miner6;🔨 mined potential block                 ;13604;d0d481…1e14f5
10-25-20:46:09.152;miner7;🔨 mined potential block                 ;13605;903403…c6874e
10-25-20:46:20.451;miner5;🔨 mined potential block                 ;13606;28bbae…e13450
10-25-20:46:27.211;miner1;🔨 mined potential block                 ;13607;28aad4…dd7049
10-25-20:46:34.330;miner4;🔨 mined potential block                 ;13608;034366…48910b
10-25-20:47:12.942;miner3;🔨 mined potential block                 ;13609;93215b…6520f2
10-25-20:47:17.440;miner10;🔨 mined potential block                 ;13610;06c27c…f21a5f
10-25-20:47:34.252;miner9;🔨 mined potential block                 ;13611;6a978d…90cc64
10-25-20:47:46.984;miner2;🔨 mined potential block                 ;13612;e29f97…0fca84
10-25-20:47:57.859;miner1;🔨 mined potential block                 ;13613;0c6817…92f277
10-25-20:48:10.330;miner7;🔨 mined potential block                 ;13614;14fd5d…59a8c7
10-25-20:48:19.517;miner10;🔨 mined potential block                 ;13615;a94ee8…87892d
10-25-20:48:22.729;miner3;🔨 mined potential block                 ;13616;8e72c7…6a9032
10-25-20:49:40.610;miner10;🔨 mined potential block                 ;13617;732b77…08584e
10-25-20:49:50.025;miner1;🔨 mined potential block                 ;13618;62f998…c189c0
10-25-20:49:56.381;miner10;🔨 mined potential block                 ;13619;0f7fb9…a36a1b
10-25-20:50:36.125;miner8;🔨 mined potential block                 ;13620;97190e…bec01a
10-25-20:50:46.638;miner8;🔨 mined potential block                 ;13621;6f0bc7…573396
10-25-20:51:00.653;miner7;🔨 mined potential block                 ;13622;6f3e66…6b2d33
10-25-20:51:18.221;miner10;🔨 mined potential block                 ;13623;7bfddf…cd056a
10-25-20:51:33.730;miner10;🔨 mined potential block                 ;13624;e951d4…0b5c35
10-25-20:51:44.505;miner10;🔨 mined potential block                 ;13625;739050…940cbc
10-25-20:51:46.564;miner5;🔨 mined potential block                 ;13626;6baa96…17548e
10-25-20:52:06.352;miner2;🔨 mined potential block                 ;13627;cce4b9…9f624d
10-25-20:52:07.520;miner9;🔨 mined potential block                 ;13628;172c5e…b5f858
10-25-20:52:12.137;miner7;🔨 mined potential block                 ;13629;9da65b…4396e3
10-25-20:52:32.219;miner9;🔨 mined potential block                 ;13630;030d3e…564da6
10-25-20:52:38.824;miner4;🔨 mined potential block                 ;13631;d2a822…5b6b12
10-25-20:52:46.156;miner1;🔨 mined potential block                 ;13632;5dd23c…d5981e
10-25-20:53:03.936;miner2;🔨 mined potential block                 ;13633;4a5ab3…2513c8
10-25-20:53:11.305;miner4;🔨 mined potential block                 ;13634;94f003…683063
10-25-20:53:32.951;miner7;🔨 mined potential block                 ;13635;e43efb…a7e23b
10-25-20:53:39.916;miner8;🔨 mined potential block                 ;13636;ed7b89…d64b66
10-25-20:53:52.761;miner1;🔨 mined potential block                 ;13637;7dd657…28c089
10-25-20:53:53.608;miner9;🔨 mined potential block                 ;13638;7849eb…3f4a93
10-25-20:54:04.256;miner9;🔨 mined potential block                 ;13639;18d6e5…3d595d
10-25-20:54:06.547;miner4;🔨 mined potential block                 ;13640;c445e8…fff7a3
10-25-20:54:18.257;miner1;🔨 mined potential block                 ;13641;d3e4b9…2defc7
10-25-20:54:48.516;miner5;🔨 mined potential block                 ;13642;5b09c3…a5d8fc
10-25-20:55:15.573;miner7;🔨 mined potential block                 ;13643;f05709…9e8f59
10-25-20:55:28.054;miner3;🔨 mined potential block                 ;13644;759e28…1907d8
10-25-20:55:33.767;miner1;🔨 mined potential block                 ;13645;bb8419…068fb6
10-25-20:55:59.747;miner9;🔨 mined potential block                 ;13646;24c701…76962b
10-25-20:56:10.629;miner6;🔨 mined potential block                 ;13647;23b441…71e7ab
10-25-20:56:11.961;miner9;🔨 mined potential block                 ;13648;6941a6…e1f430
10-25-20:56:14.354;miner3;🔨 mined potential block                 ;13649;8c1131…7c944f
10-25-20:56:20.859;miner4;🔨 mined potential block                 ;13650;474900…c11b3f
10-25-20:56:27.514;miner1;🔨 mined potential block                 ;13651;411006…426f5a
10-25-20:56:42.669;miner8;🔨 mined potential block                 ;13652;eee01a…eef24e
10-25-20:57:32.682;miner5;🔨 mined potential block                 ;13653;4a99a7…a64b6e
10-25-20:57:33.576;miner4;🔨 mined potential block                 ;13654;efa696…408bd0
10-25-20:57:37.206;miner3;🔨 mined potential block                 ;13655;682888…0419e5
10-25-20:57:43.223;miner8;🔨 mined potential block                 ;13656;95d4c4…1373c1
10-25-20:57:47.604;miner1;🔨 mined potential block                 ;13657;8fe2e4…56bc02
10-25-20:57:49.059;miner3;🔨 mined potential block                 ;13658;8236f9…3214be
10-25-20:57:49.659;miner4;🔨 mined potential block                 ;13659;d8b9b0…147c6a
10-25-20:57:51.707;miner3;🔨 mined potential block                 ;13660;947ade…2ec595
10-25-20:58:16.137;miner8;🔨 mined potential block                 ;13661;087758…1cbe6f
10-25-20:58:34.859;miner10;🔨 mined potential block                 ;13662;88b11c…679c6e
10-25-20:58:46.525;miner4;🔨 mined potential block                 ;13663;f5e05e…1df28c
10-25-20:58:48.435;miner5;🔨 mined potential block                 ;13664;f34acf…c1211a
10-25-20:59:28.913;miner10;🔨 mined potential block                 ;13665;f1e51d…84b781
10-25-20:59:55.532;miner7;🔨 mined potential block                 ;13666;46757d…777ae6
10-25-20:59:57.333;miner3;🔨 mined potential block                 ;13667;da52c1…065098
10-25-21:00:11.025;miner3;🔨 mined potential block                 ;13668;f65cc9…004896
10-25-21:00:29.479;miner2;🔨 mined potential block                 ;13669;ace882…60e48c
10-25-21:01:47.808;miner2;🔨 mined potential block                 ;13670;9ab63c…8cbbe8
10-25-21:01:52.858;miner5;🔨 mined potential block                 ;13671;c3b935…9a21ed
10-25-21:02:01.327;miner8;🔨 mined potential block                 ;13672;0a8cfc…30a8ab
10-25-21:02:07.342;miner5;🔨 mined potential block                 ;13673;d970db…a9a797
10-25-21:02:45.619;miner6;🔨 mined potential block                 ;13674;1293bd…13910a
10-25-21:03:11.849;miner5;🔨 mined potential block                 ;13675;47fd23…d5f7d1
10-25-21:03:14.252;miner10;🔨 mined potential block                 ;13676;134f65…b694e6
10-25-21:03:55.225;miner7;🔨 mined potential block                 ;13677;ff1b81…9739ed
10-25-21:03:59.354;miner3;🔨 mined potential block                 ;13678;d921c5…893a3a
10-25-21:04:17.939;miner5;🔨 mined potential block                 ;13679;08069f…f7d332
10-25-21:04:18.326;miner8;🔨 mined potential block                 ;13680;2566a3…54e968
10-25-21:04:26.666;miner3;🔨 mined potential block                 ;13681;8692d1…a90ac1
10-25-21:04:30.239;miner1;🔨 mined potential block                 ;13682;9b0ad9…f000f3
10-25-21:04:39.662;miner3;🔨 mined potential block                 ;13683;7b37dd…e2765f
10-25-21:04:55.252;miner4;🔨 mined potential block                 ;13684;ca4d6f…728b56
10-25-21:05:05.728;miner9;🔨 mined potential block                 ;13685;a91c8c…212577
10-25-21:05:23.311;miner3;🔨 mined potential block                 ;13686;c010fd…00fa97
10-25-21:05:34.941;miner6;🔨 mined potential block                 ;13687;dd67a6…13c35d
10-25-21:05:44.114;miner1;🔨 mined potential block                 ;13688;01be0b…259f9a
10-25-21:06:02.255;miner8;🔨 mined potential block                 ;13689;5b0bfc…18cfcb
10-25-21:06:10.473;miner4;🔨 mined potential block                 ;13690;cd2666…4318fe
10-25-21:06:18.332;miner7;🔨 mined potential block                 ;13691;8b3d80…767141
10-25-21:06:29.025;miner8;🔨 mined potential block                 ;13692;fd42fa…9511be
10-25-21:06:43.219;miner4;🔨 mined potential block                 ;13693;afccd9…397769
10-25-21:06:45.428;miner5;🔨 mined potential block                 ;13694;9fff3b…9b4826
10-25-21:07:11.123;miner1;🔨 mined potential block                 ;13695;f32a54…e1be10
10-25-21:07:41.946;miner7;🔨 mined potential block                 ;13696;7694db…874de6
10-25-21:07:42.408;miner3;🔨 mined potential block                 ;13697;031ebe…9b2f80
10-25-21:07:49.341;miner10;🔨 mined potential block                 ;13698;cba5f5…0168c0
10-25-21:09:24.244;miner9;🔨 mined potential block                 ;13699;e502e0…937e2e
10-25-21:09:41.131;miner6;🔨 mined potential block                 ;13700;fcd56c…48a817
10-25-21:10:24.057;miner9;🔨 mined potential block                 ;13701;2f7e40…f32558
10-25-21:10:31.117;miner2;🔨 mined potential block                 ;13702;49a40a…d7d14f
10-25-21:10:55.151;miner7;🔨 mined potential block                 ;13703;79ea7f…6a1fa1
10-25-21:11:26.768;miner10;🔨 mined potential block                 ;13704;579044…b196a5
10-25-21:12:54.242;miner6;🔨 mined potential block                 ;13705;17b65d…bbad71
10-25-21:12:58.043;miner3;🔨 mined potential block                 ;13706;e1fb09…218e9f
10-25-21:13:08.757;miner4;🔨 mined potential block                 ;13707;97392f…c035dc
10-25-21:13:17.352;miner10;🔨 mined potential block                 ;13708;dd8a0c…94616d
10-25-21:13:21.020;miner5;🔨 mined potential block                 ;13709;6f0b7e…cba0b4
10-25-21:13:23.145;miner10;🔨 mined potential block                 ;13710;6e1e6c…195129
10-25-21:13:35.204;miner9;🔨 mined potential block                 ;13711;44f056…bdf3f1
10-25-21:13:43.115;miner8;🔨 mined potential block                 ;13712;df7300…b3f24c
10-25-21:13:43.317;miner4;🔨 mined potential block                 ;13713;6ed509…19df4d
10-25-21:14:17.025;miner4;🔨 mined potential block                 ;13714;d82431…59c517
10-25-21:14:51.417;miner4;🔨 mined potential block                 ;13715;139a29…817555
10-25-21:15:04.114;miner7;🔨 mined potential block                 ;13716;f45c35…abc55d
10-25-21:15:15.357;miner10;🔨 mined potential block                 ;13717;b39b1a…ff022c
10-25-21:15:47.618;miner6;🔨 mined potential block                 ;13718;8a6f91…4a89c8
10-25-21:15:50.307;miner1;🔨 mined potential block                 ;13719;500e9c…c9cd49
10-25-21:15:56.105;miner4;🔨 mined potential block                 ;13720;0a7a77…df63ea
10-25-21:16:03.315;miner7;🔨 mined potential block                 ;13721;7ae868…b08fe2
10-25-21:16:12.043;miner9;🔨 mined potential block                 ;13722;52deb2…c0192c
10-25-21:16:13.638;miner10;🔨 mined potential block                 ;13723;843d44…16c848
10-25-21:16:23.019;miner2;🔨 mined potential block                 ;13724;e323eb…ff2da6
10-25-21:16:32.026;miner10;🔨 mined potential block                 ;13725;35bc92…4b4d9c
10-25-21:16:32.562;miner5;🔨 mined potential block                 ;13726;c7626a…28f6e5
10-25-21:16:33.406;miner2;🔨 mined potential block                 ;13727;b9289d…4ecdbc
10-25-21:16:39.029;miner5;🔨 mined potential block                 ;13728;7a1ed1…6eb1cc
10-25-21:16:49.709;miner3;🔨 mined potential block                 ;13729;e71868…e80f83
10-25-21:17:03.530;miner4;🔨 mined potential block                 ;13730;d66b71…561b5c
10-25-21:17:14.968;miner4;🔨 mined potential block                 ;13731;0165c3…ebfe0c
10-25-21:17:16.350;miner1;🔨 mined potential block                 ;13732;a726b0…0b4375
10-25-21:17:41.504;miner7;🔨 mined potential block                 ;13733;b6097a…e86c66
10-25-21:17:56.515;miner3;🔨 mined potential block                 ;13734;ed172f…5c3d48
10-25-21:17:57.374;miner2;🔨 mined potential block                 ;13735;31f3de…f0d8fa
10-25-21:17:59.306;miner8;🔨 mined potential block                 ;13736;7e8075…385397
10-25-21:18:08.626;miner2;🔨 mined potential block                 ;13737;ee9e0a…94aaf6
10-25-21:18:15.639;miner5;🔨 mined potential block                 ;13738;00e2a6…161922
10-25-21:18:36.033;miner3;🔨 mined potential block                 ;13739;dcc66c…6a96d5
10-25-21:18:38.738;miner4;🔨 mined potential block                 ;13740;525370…5a3a89
10-25-21:18:41.953;miner10;🔨 mined potential block                 ;13741;d9615a…f18afc
10-25-21:18:47.188;miner3;🔨 mined potential block                 ;13742;b68a2f…d11287
10-25-21:18:58.419;miner10;🔨 mined potential block                 ;13743;4c6073…1cf8df
10-25-21:19:26.370;miner6;🔨 mined potential block                 ;13744;d2588b…c67c80
10-25-21:19:31.756;miner9;🔨 mined potential block                 ;13745;55c5a9…6385b8
10-25-21:19:43.219;miner6;🔨 mined potential block                 ;13746;276b0a…1674e9
10-25-21:19:48.930;miner10;🔨 mined potential block                 ;13747;2dd771…a1a4f1
10-25-21:20:12.027;miner2;🔨 mined potential block                 ;13748;b24b85…22b058
10-25-21:20:27.144;miner5;🔨 mined potential block                 ;13749;45f427…9e9278
10-25-21:20:40.240;miner8;🔨 mined potential block                 ;13750;bfb60f…83111b
10-25-21:20:49.124;miner5;🔨 mined potential block                 ;13751;887917…208015
10-25-21:21:08.733;miner3;🔨 mined potential block                 ;13752;b05b7a…d8efee
10-25-21:21:15.672;miner7;🔨 mined potential block                 ;13753;1ffeac…7f41db
10-25-21:21:17.047;miner9;🔨 mined potential block                 ;13754;fc44c0…4d5e52
10-25-21:21:24.528;miner1;🔨 mined potential block                 ;13755;78cd94…348ccb
10-25-21:21:35.159;miner2;🔨 mined potential block                 ;13756;0db304…889158
