MTime;Miner;Message;BlockNr;Hash
11-07-10:37:56.634;miner2;🔨 mined potential block                 ;39987;9b92db…f29f8c
11-07-10:38:03.330;miner1;🔨 mined potential block                 ;39988;261452…c47374
11-07-10:38:16.006;miner3;🔨 mined potential block                 ;39989;d525a8…dae97d
11-07-10:38:26.813;miner2;🔨 mined potential block                 ;39990;149a5d…ce144d
11-07-10:38:28.741;miner3;🔨 mined potential block                 ;39991;99ae7a…75f324
11-07-10:38:38.569;miner2;🔨 mined potential block                 ;39992;7bbe91…a985d3
11-07-10:38:50.012;miner2;🔨 mined potential block                 ;39993;e4d039…c7e673
11-07-10:38:52.273;miner2;🔨 mined potential block                 ;39994;1d1005…f3a49f
11-07-10:39:01.437;miner1;🔨 mined potential block                 ;39995;e54d1b…a77546
11-07-10:39:09.930;miner1;🔨 mined potential block                 ;39996;c75ae5…4ea685
11-07-10:39:13.564;miner1;🔨 mined potential block                 ;39997;851d0f…4d1c54
11-07-10:39:14.729;miner2;🔨 mined potential block                 ;39998;47dd9a…dffd9a
11-07-10:39:45.818;miner4;🔨 mined potential block                 ;39999;4f5464…7130d3
11-07-10:39:49.116;miner4;🔨 mined potential block                 ;40000;275173…82d8da
11-07-10:39:50.482;miner2;🔨 mined potential block                 ;40001;bbc80f…e48e5c
11-07-10:39:52.337;miner2;🔨 mined potential block                 ;40002;f8335f…6c67ae
11-07-10:39:53.668;miner2;🔨 mined potential block                 ;40003;33e5e9…dd814a
11-07-10:39:57.636;miner1;🔨 mined potential block                 ;40004;aac043…fcc1e9
11-07-10:40:06.153;miner3;🔨 mined potential block                 ;40005;942122…3b821f
11-07-10:40:13.616;miner1;🔨 mined potential block                 ;40006;ca9e5c…a65b38
11-07-10:40:15.135;miner3;🔨 mined potential block                 ;40007;fdeb79…e92708
11-07-10:40:15.223;miner2;🔨 mined potential block                 ;40008;49762d…7aff9a
11-07-10:40:27.756;miner1;🔨 mined potential block                 ;40009;2afd29…122caa
11-07-10:40:32.860;miner2;🔨 mined potential block                 ;40010;129808…4b1d51
11-07-10:40:40.378;miner3;🔨 mined potential block                 ;40011;99ec57…eed9b2
11-07-10:40:43.602;miner2;🔨 mined potential block                 ;40012;f47386…3c22d9
11-07-10:40:52.617;miner3;🔨 mined potential block                 ;40013;51b057…ddd6be
11-07-10:41:14.140;miner4;🔨 mined potential block                 ;40014;f224e4…4ccd76
11-07-10:41:14.216;miner3;🔨 mined potential block                 ;40015;6403ec…a1c44c
11-07-10:41:16.661;miner3;🔨 mined potential block                 ;40016;d9de86…34639d
11-07-10:41:36.145;miner4;🔨 mined potential block                 ;40017;ced764…d1d411
11-07-10:41:36.342;miner3;🔨 mined potential block                 ;40018;8daed6…fa72ed
11-07-10:41:44.297;miner2;🔨 mined potential block                 ;40019;1b564a…ebf70b
11-07-10:41:49.694;miner1;🔨 mined potential block                 ;40020;9f5650…f9604e
11-07-10:41:56.695;miner1;🔨 mined potential block                 ;40021;ce9471…c8d06e
11-07-10:41:58.201;miner1;🔨 mined potential block                 ;40022;43d786…a11910
11-07-10:42:00.653;miner4;🔨 mined potential block                 ;40023;a8881e…6d75f0
11-07-10:42:03.840;miner4;🔨 mined potential block                 ;40024;28912a…880478
11-07-10:42:04.669;miner4;🔨 mined potential block                 ;40025;b1d446…7ca9e1
11-07-10:42:04.746;miner1;🔨 mined potential block                 ;40026;4bcc9d…d000d2
11-07-10:42:08.121;miner3;🔨 mined potential block                 ;40027;89e769…a44c86
11-07-10:42:18.281;miner4;🔨 mined potential block                 ;40028;f00882…16c119
11-07-10:42:21.343;miner3;🔨 mined potential block                 ;40029;7224e1…820380
11-07-10:42:22.548;miner4;🔨 mined potential block                 ;40030;b76c95…498d83
11-07-10:42:30.167;miner1;🔨 mined potential block                 ;40031;be3919…b117b2
11-07-10:42:42.477;miner4;🔨 mined potential block                 ;40032;42b760…76f1d2
11-07-10:42:43.018;miner2;🔨 mined potential block                 ;40033;f808c4…011733
11-07-10:42:43.411;miner1;🔨 mined potential block                 ;40034;a85c0e…7b3688
11-07-10:43:01.704;miner1;🔨 mined potential block                 ;40035;ab974b…2931f7
11-07-10:43:27.794;miner4;🔨 mined potential block                 ;40036;dc6213…2124f6
11-07-10:43:36.677;miner1;🔨 mined potential block                 ;40037;9f26dc…0cdb3e
11-07-10:43:37.396;miner2;🔨 mined potential block                 ;40038;a4a758…931880
11-07-10:43:37.469;miner1;🔨 mined potential block                 ;40039;676e31…4cefaa
11-07-10:43:47.591;miner4;🔨 mined potential block                 ;40040;c92ad7…cfbe7b
11-07-10:43:52.127;miner1;🔨 mined potential block                 ;40041;c19ccd…01cf6e
11-07-10:44:06.634;miner4;🔨 mined potential block                 ;40042;4854ad…cf53ed
11-07-10:44:31.180;miner4;🔨 mined potential block                 ;40043;248cb6…388a82
11-07-10:44:31.407;miner3;🔨 mined potential block                 ;40044;15a845…a3da64
11-07-10:44:38.364;miner1;🔨 mined potential block                 ;40045;7eb9e7…069f50
11-07-10:44:48.354;miner3;🔨 mined potential block                 ;40046;8fb16b…753bb4
11-07-10:44:50.599;miner3;🔨 mined potential block                 ;40047;7b46f6…70ca38
11-07-10:44:51.819;miner4;🔨 mined potential block                 ;40048;ef0c2d…cc50c2
11-07-10:44:57.577;miner4;🔨 mined potential block                 ;40049;622b82…6ee3b5
11-07-10:44:58.452;miner4;🔨 mined potential block                 ;40050;8780a7…2241c8
11-07-10:44:59.215;miner1;🔨 mined potential block                 ;40051;200572…b60f6a
11-07-10:45:06.254;miner2;🔨 mined potential block                 ;40052;0ba86a…206772
11-07-10:45:06.602;miner2;🔨 mined potential block                 ;40053;0e8065…251416
11-07-10:45:10.127;miner1;🔨 mined potential block                 ;40054;8f74d2…5f8c3d
11-07-10:45:13.188;miner1;🔨 mined potential block                 ;40055;8745d0…6721e7
11-07-10:45:14.749;miner1;🔨 mined potential block                 ;40056;61a0af…e34a13
11-07-10:45:27.232;miner2;🔨 mined potential block                 ;40057;c9121c…bf5a0a
11-07-10:45:43.210;miner2;🔨 mined potential block                 ;40058;371503…b9eb88
11-07-10:45:52.382;miner3;🔨 mined potential block                 ;40059;8bd63a…1e93d9
11-07-10:45:53.405;miner4;🔨 mined potential block                 ;40060;2ccfc5…5ba31c
11-07-10:45:56.107;miner4;🔨 mined potential block                 ;40061;6c4fc3…abf1a3
11-07-10:45:59.530;miner2;🔨 mined potential block                 ;40062;ea1dc4…b191dc
11-07-10:46:20.295;miner2;🔨 mined potential block                 ;40063;22ee14…66adef
11-07-10:46:26.184;miner3;🔨 mined potential block                 ;40064;a7cdaa…6ecccd
11-07-10:46:37.711;miner2;🔨 mined potential block                 ;40065;0ad21c…04186c
11-07-10:46:40.149;miner3;🔨 mined potential block                 ;40066;458ba0…9e60f5
11-07-10:46:47.091;miner1;🔨 mined potential block                 ;40067;a61820…a65084
11-07-10:46:53.939;miner2;🔨 mined potential block                 ;40068;9dd5b7…20b6b3
11-07-10:47:22.947;miner2;🔨 mined potential block                 ;40069;1492e0…8d76ec
11-07-10:47:25.682;miner1;🔨 mined potential block                 ;40070;a918b6…6dd034
11-07-10:47:38.245;miner2;🔨 mined potential block                 ;40071;4f4175…974794
11-07-10:47:40.833;miner3;🔨 mined potential block                 ;40072;6d9629…e2d38e
11-07-10:47:46.088;miner2;🔨 mined potential block                 ;40073;e92d44…9192a2
11-07-10:47:57.018;miner2;🔨 mined potential block                 ;40074;f083fe…3dfc51
11-07-10:47:58.458;miner3;🔨 mined potential block                 ;40075;774c11…6c787d
11-07-10:47:58.820;miner3;🔨 mined potential block                 ;40076;0e5774…6fe9aa
11-07-10:48:00.451;miner1;🔨 mined potential block                 ;40077;7d65e6…b72f8a
11-07-10:48:11.638;miner4;🔨 mined potential block                 ;40078;5c80bc…c5174b
11-07-10:48:22.057;miner3;🔨 mined potential block                 ;40079;4448f5…c1768b
11-07-10:48:40.599;miner4;🔨 mined potential block                 ;40080;ce3785…0f061a
11-07-10:49:00.435;miner2;🔨 mined potential block                 ;40081;8643ca…41bace
11-07-10:49:03.469;miner1;🔨 mined potential block                 ;40082;2b2e83…d9e09b
11-07-10:49:18.815;miner1;🔨 mined potential block                 ;40083;b1a970…e6eace
11-07-10:49:26.489;miner3;🔨 mined potential block                 ;40084;05b3ed…040b4e
11-07-10:49:29.042;miner3;🔨 mined potential block                 ;40085;babe53…baa82f
11-07-10:49:31.922;miner4;🔨 mined potential block                 ;40086;db7818…a5df29
11-07-10:49:32.371;miner1;🔨 mined potential block                 ;40087;3869af…ab9301
11-07-10:49:34.458;miner3;🔨 mined potential block                 ;40088;9706fe…82ca5f
11-07-10:49:41.491;miner2;🔨 mined potential block                 ;40089;a21152…8ad9b0
11-07-10:50:19.432;miner2;🔨 mined potential block                 ;40090;22aa68…da5e72
11-07-10:50:28.826;miner2;🔨 mined potential block                 ;40091;9451fa…71c051
11-07-10:50:30.725;miner3;🔨 mined potential block                 ;40092;2db423…e94da0
11-07-10:50:33.026;miner1;🔨 mined potential block                 ;40093;a9088d…c29efa
11-07-10:50:39.588;miner4;🔨 mined potential block                 ;40094;43f0e9…0128d8
11-07-10:50:50.899;miner3;🔨 mined potential block                 ;40095;b1fb39…dd537c
11-07-10:50:56.760;miner1;🔨 mined potential block                 ;40096;d089ad…bc1d46
11-07-10:50:59.520;miner2;🔨 mined potential block                 ;40097;fb6798…7234cf
11-07-10:51:06.277;miner3;🔨 mined potential block                 ;40098;447fff…50c3d8
11-07-10:51:15.529;miner2;🔨 mined potential block                 ;40099;74ff9e…f2809f
11-07-10:51:21.606;miner4;🔨 mined potential block                 ;40100;0f0ee5…83319d
11-07-10:51:23.044;miner2;🔨 mined potential block                 ;40101;ba74cd…4f92a0
11-07-10:51:29.570;miner3;🔨 mined potential block                 ;40102;6dfeb2…f29935
11-07-10:51:32.800;miner4;🔨 mined potential block                 ;40103;b91501…afeba3
11-07-10:51:47.078;miner3;🔨 mined potential block                 ;40104;c87fc4…1f79eb
11-07-10:51:57.174;miner3;🔨 mined potential block                 ;40105;a686d1…99575d
11-07-10:51:58.923;miner1;🔨 mined potential block                 ;40106;93c79a…e12939
11-07-10:52:02.939;miner1;🔨 mined potential block                 ;40107;d225ce…b86032
11-07-10:52:15.114;miner4;🔨 mined potential block                 ;40108;842bdd…4f3d11
11-07-10:52:17.337;miner1;🔨 mined potential block                 ;40109;79ed46…66f272
11-07-10:52:23.502;miner3;🔨 mined potential block                 ;40110;3c101d…a23f28
11-07-10:52:29.445;miner1;🔨 mined potential block                 ;40111;18f6bb…b207d2
11-07-10:52:31.517;miner4;🔨 mined potential block                 ;40112;c4a6fc…88d45c
11-07-10:52:34.928;miner3;🔨 mined potential block                 ;40113;c396ab…82d099
11-07-10:52:55.045;miner4;🔨 mined potential block                 ;40114;be31b2…e346c5
11-07-10:53:17.227;miner2;🔨 mined potential block                 ;40115;80acec…41ed46
11-07-10:53:17.667;miner2;🔨 mined potential block                 ;40116;aae8d4…bef1f1
11-07-10:53:22.621;miner1;🔨 mined potential block                 ;40117;88e0b5…58788a
11-07-10:53:45.356;miner2;🔨 mined potential block                 ;40118;58d803…536d8f
11-07-10:53:45.832;miner2;🔨 mined potential block                 ;40119;4fbb10…ba221f
11-07-10:53:46.499;miner3;🔨 mined potential block                 ;40120;1b7fbc…9101a9
11-07-10:54:09.146;miner2;🔨 mined potential block                 ;40121;84502b…386b4a
11-07-10:54:12.621;miner3;🔨 mined potential block                 ;40122;bf0159…efe91a
11-07-10:54:13.176;miner2;🔨 mined potential block                 ;40123;599bd9…814d1a
11-07-10:54:16.549;miner1;🔨 mined potential block                 ;40124;f2fed1…4ab5d9
11-07-10:54:35.381;miner2;🔨 mined potential block                 ;40125;cb0fb8…3ee055
11-07-10:54:38.731;miner1;🔨 mined potential block                 ;40126;f14ecc…4cc60e
11-07-10:54:53.360;miner4;🔨 mined potential block                 ;40127;77ed69…79f022
11-07-10:54:59.918;miner4;🔨 mined potential block                 ;40128;0e512a…1f7d88
11-07-10:55:06.597;miner3;🔨 mined potential block                 ;40129;511e1c…288d14
11-07-10:55:29.114;miner1;🔨 mined potential block                 ;40130;147c97…19d751
11-07-10:55:33.613;miner3;🔨 mined potential block                 ;40131;0978a8…330fb9
11-07-10:55:41.607;miner1;🔨 mined potential block                 ;40132;6b4b70…94dac7
11-07-10:55:46.060;miner4;🔨 mined potential block                 ;40133;d634ce…f13a7a
11-07-10:55:46.510;miner1;🔨 mined potential block                 ;40134;8fcd87…e144fe
11-07-10:55:46.646;miner1;🔨 mined potential block                 ;40135;ef8c10…5a3603
11-07-10:55:47.111;miner3;🔨 mined potential block                 ;40135;eaccf6…33a187
11-07-10:55:52.361;miner2;🔨 mined potential block                 ;40136;4fe621…63ab47
11-07-10:55:55.442;miner3;🔨 mined potential block                 ;40137;c75bca…14af13
11-07-10:56:15.118;miner2;🔨 mined potential block                 ;40138;22f4e7…a4d528
11-07-10:56:19.581;miner4;🔨 mined potential block                 ;40139;a2db7c…e03ce4
11-07-10:56:20.914;miner3;🔨 mined potential block                 ;40140;e79043…46c23b
11-07-10:56:23.968;miner1;🔨 mined potential block                 ;40141;0efb5a…ac775d
11-07-10:56:28.997;miner1;🔨 mined potential block                 ;40142;defb9c…3a0c48
11-07-10:56:35.831;miner2;🔨 mined potential block                 ;40143;8d8fcb…80c6ce
11-07-10:56:42.294;miner2;🔨 mined potential block                 ;40144;55c0b7…d98abd
11-07-10:56:49.010;miner1;🔨 mined potential block                 ;40145;a659d9…7a67ed
